event,completeTime,case
37,2023-01-07 16:31:00,1258
22,2023-01-07 17:05:00,2259
22,2023-01-07 17:06:00,2259
22,2023-01-07 17:07:00,2259
22,2023-01-07 17:07:00,2622
22,2023-01-07 17:07:00,2622
5,2023-01-07 17:08:00,2622
37,2023-01-07 17:13:00,1258
22,2023-01-07 17:42:00,2259
22,2023-01-07 17:43:00,2259
22,2023-01-07 17:43:00,2622
22,2023-01-07 17:43:00,2622
5,2023-01-07 17:44:00,2622
22,2023-01-07 17:45:00,2259
22,2023-01-07 18:33:00,476
22,2023-01-07 18:36:00,476
22,2023-01-07 18:37:00,476
22,2023-01-07 18:38:00,476
22,2023-01-07 19:10:00,1948
22,2023-01-07 19:13:00,1948
22,2023-01-07 19:13:00,1948
22,2023-01-07 19:13:00,1948
22,2023-01-07 19:14:00,1948
22,2023-01-07 19:14:00,1948
5,2023-01-07 19:15:00,1948
22,2023-01-07 22:13:00,222
22,2023-01-07 22:13:00,222
22,2023-01-07 22:14:00,222
22,2023-01-07 22:14:00,222
22,2023-01-08 00:03:00,2728
22,2023-01-08 00:04:00,2728
37,2023-01-08 00:15:00,1627
37,2023-01-08 00:15:00,1627
37,2023-01-08 00:15:00,1627
37,2023-01-08 00:16:00,1627
37,2023-01-08 00:16:00,1627
37,2023-01-08 00:16:00,1627
37,2023-01-08 00:16:00,1627
37,2023-01-08 00:50:00,1333
22,2023-01-08 08:29:00,1045
5,2023-01-08 09:39:00,1684
5,2023-01-08 09:40:00,1684
5,2023-01-08 09:42:00,1684
22,2023-01-08 10:45:00,102
5,2023-01-08 10:46:00,102
22,2023-01-08 10:46:00,102
22,2023-01-08 10:47:00,102
22,2023-01-08 11:10:00,1268
22,2023-01-08 11:10:00,1268
22,2023-01-08 11:32:00,615
22,2023-01-08 11:33:00,615
22,2023-01-08 11:33:00,615
22,2023-01-08 11:37:00,615
22,2023-01-08 11:51:00,615
5,2023-01-08 11:52:00,615
5,2023-01-08 11:57:00,615
37,2023-01-08 16:13:00,2454
22,2023-01-08 16:29:00,1776
22,2023-01-08 16:29:00,1776
22,2023-01-08 16:31:00,1776
22,2023-01-08 16:49:00,418
37,2023-01-08 17:23:00,2217
22,2023-01-08 18:48:00,1776
5,2023-01-08 18:48:00,1776
37,2023-01-08 19:33:00,1809
22,2023-01-08 20:27:00,1679
22,2023-01-08 20:27:00,1679
22,2023-01-08 20:28:00,1679
22,2023-01-08 20:30:00,1679
37,2023-01-08 20:44:00,1465
22,2023-01-08 20:54:00,1465
22,2023-01-08 20:54:00,1465
5,2023-01-08 20:54:00,1465
22,2023-01-08 21:14:00,941
22,2023-01-08 22:04:00,1155
37,2023-01-08 22:25:00,1338
22,2023-01-08 22:38:00,1516
22,2023-01-08 22:38:00,1516
22,2023-01-08 22:38:00,1516
5,2023-01-09 00:17:00,2086
37,2023-01-09 00:41:00,993
37,2023-01-09 00:51:00,176
37,2023-01-09 07:38:00,1843
22,2023-01-09 07:40:00,47
22,2023-01-09 07:41:00,47
5,2023-01-09 07:42:00,47
22,2023-01-09 07:42:00,47
7,2023-01-09 07:43:00,47
22,2023-01-09 07:43:00,47
7,2023-01-09 08:03:00,1957
22,2023-01-09 08:06:00,1957
7,2023-01-09 08:07:00,1957
22,2023-01-09 08:15:00,1957
22,2023-01-09 08:25:00,1045
22,2023-01-09 09:39:00,2602
22,2023-01-09 10:53:00,484
22,2023-01-09 11:14:00,484
22,2023-01-09 11:14:00,484
22,2023-01-09 11:15:00,484
32,2023-01-09 11:15:00,484
32,2023-01-09 11:15:00,484
32,2023-01-09 11:15:00,484
32,2023-01-09 11:15:00,484
22,2023-01-09 11:18:00,484
5,2023-01-09 11:18:00,484
5,2023-01-09 11:20:00,484
5,2023-01-09 11:22:00,484
5,2023-01-09 11:23:00,484
5,2023-01-09 11:23:00,484
5,2023-01-09 11:25:00,637
22,2023-01-09 11:40:00,2499
22,2023-01-09 11:53:00,2396
22,2023-01-09 11:53:00,2396
5,2023-01-09 11:53:00,2396
22,2023-01-09 11:53:00,2396
22,2023-01-09 13:56:00,906
22,2023-01-09 13:57:00,906
5,2023-01-09 13:57:00,906
5,2023-01-09 14:21:00,1145
5,2023-01-09 14:21:00,1145
5,2023-01-09 14:22:00,1145
5,2023-01-09 14:27:00,1145
5,2023-01-09 14:27:00,1145
5,2023-01-09 14:32:00,1145
5,2023-01-09 14:32:00,1145
22,2023-01-09 14:35:00,2408
5,2023-01-09 14:36:00,2408
22,2023-01-09 14:45:00,1165
22,2023-01-09 14:45:00,1165
5,2023-01-09 14:45:00,1165
22,2023-01-09 15:30:00,2235
22,2023-01-09 15:33:00,2235
5,2023-01-09 15:34:00,2235
37,2023-01-09 15:49:00,2269
37,2023-01-09 15:56:00,2583
37,2023-01-09 15:56:00,2583
22,2023-01-09 16:54:00,845
22,2023-01-09 16:54:00,845
22,2023-01-09 16:58:00,845
22,2023-01-09 16:59:00,845
22,2023-01-09 17:01:00,845
22,2023-01-09 17:01:00,845
22,2023-01-09 17:02:00,845
22,2023-01-09 17:02:00,845
22,2023-01-09 17:02:00,845
5,2023-01-09 17:03:00,845
22,2023-01-09 17:26:00,2705
22,2023-01-09 17:26:00,2705
22,2023-01-09 17:26:00,2705
5,2023-01-09 17:26:00,2705
22,2023-01-09 17:32:00,1045
22,2023-01-09 17:32:00,1045
37,2023-01-09 18:42:00,565
22,2023-01-09 21:33:00,978
22,2023-01-09 21:33:00,978
5,2023-01-09 21:33:00,978
37,2023-01-09 21:37:00,1922
37,2023-01-09 21:38:00,1922
37,2023-01-09 21:45:00,978
22,2023-01-09 22:02:00,1679
22,2023-01-09 22:07:00,1679
22,2023-01-09 22:08:00,1679
22,2023-01-09 22:08:00,1679
5,2023-01-10 00:43:00,1655
5,2023-01-10 00:43:00,1655
22,2023-01-10 00:55:00,2201
22,2023-01-10 00:56:00,2201
5,2023-01-10 00:56:00,2201
22,2023-01-10 00:56:00,2201
22,2023-01-10 08:50:00,339
5,2023-01-10 08:58:00,2705
22,2023-01-10 11:16:00,374
22,2023-01-10 11:18:00,2248
22,2023-01-10 11:19:00,2248
22,2023-01-10 11:20:00,2248
22,2023-01-10 13:06:00,1849
22,2023-01-10 13:07:00,1849
22,2023-01-10 13:22:00,2251
22,2023-01-10 13:22:00,2251
5,2023-01-10 13:23:00,2251
22,2023-01-10 14:02:00,2577
22,2023-01-10 14:03:00,2577
5,2023-01-10 14:03:00,2577
22,2023-01-10 14:26:00,2549
22,2023-01-10 14:26:00,2549
5,2023-01-10 14:27:00,2549
22,2023-01-10 14:35:00,1465
22,2023-01-10 14:35:00,1465
22,2023-01-10 14:35:00,1465
5,2023-01-10 14:36:00,1465
5,2023-01-10 14:37:00,1465
5,2023-01-10 14:39:00,1465
5,2023-01-10 14:40:00,1465
5,2023-01-10 14:41:00,1465
37,2023-01-10 14:48:00,1891
5,2023-01-10 14:56:00,1465
22,2023-01-10 15:19:00,169
22,2023-01-10 15:20:00,169
37,2023-01-10 15:25:00,1960
5,2023-01-10 17:52:00,1585
22,2023-01-10 19:22:00,2164
22,2023-01-10 19:26:00,32
22,2023-01-10 19:29:00,32
22,2023-01-10 19:30:00,32
5,2023-01-10 19:31:00,32
5,2023-01-10 19:31:00,32
22,2023-01-10 19:32:00,32
22,2023-01-10 19:33:00,32
22,2023-01-10 19:33:00,32
22,2023-01-10 19:34:00,32
22,2023-01-10 19:44:00,1155
5,2023-01-10 19:48:00,32
5,2023-01-10 19:48:00,32
22,2023-01-10 19:49:00,314
22,2023-01-10 19:49:00,314
5,2023-01-10 19:50:00,32
5,2023-01-10 19:50:00,32
5,2023-01-10 19:51:00,32
22,2023-01-10 19:55:00,314
22,2023-01-10 21:13:00,2452
22,2023-01-10 21:14:00,2452
22,2023-01-10 21:15:00,2452
22,2023-01-10 21:15:00,2452
22,2023-01-10 21:25:00,617
22,2023-01-10 21:26:00,617
22,2023-01-10 21:26:00,617
22,2023-01-10 21:26:00,617
22,2023-01-10 21:29:00,617
5,2023-01-10 21:32:00,617
22,2023-01-11 00:15:00,920
22,2023-01-11 00:16:00,920
22,2023-01-11 00:16:00,920
5,2023-01-11 00:16:00,920
37,2023-01-11 00:25:00,1657
37,2023-01-11 00:57:00,1398
37,2023-01-11 07:42:00,2061
22,2023-01-11 08:38:00,2248
22,2023-01-11 08:39:00,2248
22,2023-01-11 08:39:00,2248
22,2023-01-11 08:39:00,2248
5,2023-01-11 08:40:00,2248
5,2023-01-11 08:41:00,2248
5,2023-01-11 08:43:00,2248
22,2023-01-11 09:05:00,2427
22,2023-01-11 09:05:00,2427
22,2023-01-11 09:07:00,2427
22,2023-01-11 09:07:00,2427
5,2023-01-11 09:07:00,2427
22,2023-01-11 10:00:00,346
22,2023-01-11 10:37:00,405
22,2023-01-11 10:37:00,405
22,2023-01-11 10:37:00,405
22,2023-01-11 10:51:00,680
37,2023-01-11 11:07:00,1669
37,2023-01-11 11:08:00,1669
37,2023-01-11 11:13:00,1650
37,2023-01-11 11:14:00,1650
37,2023-01-11 11:14:00,1650
22,2023-01-11 11:54:00,203
22,2023-01-11 11:55:00,203
22,2023-01-11 11:55:00,203
22,2023-01-11 11:55:00,203
22,2023-01-11 11:56:00,203
22,2023-01-11 11:57:00,203
22,2023-01-11 11:57:00,203
22,2023-01-11 11:58:00,2197
37,2023-01-11 13:07:00,2530
37,2023-01-11 13:07:00,2530
22,2023-01-11 15:16:00,2111
22,2023-01-11 16:06:00,174
22,2023-01-11 16:07:00,174
5,2023-01-11 16:08:00,174
22,2023-01-11 16:11:00,174
5,2023-01-11 16:11:00,174
22,2023-01-11 16:12:00,174
5,2023-01-11 16:12:00,174
22,2023-01-11 16:25:00,174
22,2023-01-11 16:32:00,174
22,2023-01-11 16:32:00,174
5,2023-01-11 16:32:00,174
22,2023-01-11 16:36:00,174
5,2023-01-11 16:57:00,1681
22,2023-01-11 18:16:00,199
22,2023-01-11 18:16:00,199
5,2023-01-11 18:16:00,199
5,2023-01-11 20:01:00,919
22,2023-01-11 20:32:00,1678
22,2023-01-11 20:36:00,1149
22,2023-01-11 20:36:00,1149
22,2023-01-11 20:37:00,1149
22,2023-01-11 20:37:00,1149
22,2023-01-11 20:37:00,1149
22,2023-01-11 20:38:00,1149
22,2023-01-11 20:38:00,1149
22,2023-01-11 20:48:00,2540
32,2023-01-11 20:48:00,2540
32,2023-01-11 20:49:00,2540
32,2023-01-11 20:49:00,2540
32,2023-01-11 20:49:00,2540
32,2023-01-11 20:49:00,2540
32,2023-01-11 20:49:00,2540
22,2023-01-11 20:52:00,1149
32,2023-01-11 20:52:00,2540
32,2023-01-11 20:53:00,2540
32,2023-01-11 21:01:00,2540
32,2023-01-11 21:04:00,2540
32,2023-01-11 21:07:00,2540
5,2023-01-11 21:08:00,2540
37,2023-01-11 21:11:00,1043
37,2023-01-11 21:12:00,1043
22,2023-01-12 00:25:00,2270
22,2023-01-12 00:27:00,2270
22,2023-01-12 00:27:00,2270
5,2023-01-12 08:43:00,753
22,2023-01-12 09:15:00,2033
32,2023-01-12 09:15:00,2033
32,2023-01-12 09:16:00,2033
22,2023-01-12 09:16:00,2033
32,2023-01-12 09:16:00,2033
22,2023-01-12 10:12:00,168
22,2023-01-12 10:12:00,168
5,2023-01-12 10:12:00,168
22,2023-01-12 10:13:00,168
22,2023-01-12 11:26:00,619
22,2023-01-12 11:27:00,619
22,2023-01-12 11:27:00,2708
5,2023-01-12 11:28:00,2708
5,2023-01-12 11:28:00,2708
5,2023-01-12 11:32:00,2708
5,2023-01-12 11:32:00,2708
22,2023-01-12 11:43:00,2167
22,2023-01-12 11:43:00,2167
22,2023-01-12 11:45:00,2167
5,2023-01-12 11:45:00,2167
22,2023-01-12 11:46:00,2167
22,2023-01-12 11:47:00,2167
22,2023-01-12 13:36:00,1227
22,2023-01-12 14:24:00,1572
22,2023-01-12 14:24:00,1572
22,2023-01-12 14:24:00,1572
22,2023-01-12 14:24:00,1572
5,2023-01-12 14:25:00,1572
5,2023-01-12 14:28:00,1572
5,2023-01-12 14:30:00,1572
5,2023-01-12 14:31:00,1572
5,2023-01-12 14:32:00,1572
22,2023-01-12 15:02:00,1010
22,2023-01-12 15:06:00,1190
22,2023-01-12 15:51:00,705
22,2023-01-12 16:41:00,511
22,2023-01-12 17:03:00,1677
22,2023-01-12 17:32:00,1248
22,2023-01-12 17:41:00,1248
5,2023-01-12 17:41:00,1248
22,2023-01-12 17:41:00,1248
22,2023-01-12 17:57:00,1278
22,2023-01-12 17:58:00,1278
5,2023-01-12 18:28:00,1655
5,2023-01-12 18:28:00,1655
22,2023-01-12 18:45:00,1490
32,2023-01-12 20:55:00,759
22,2023-01-13 08:56:00,1254
22,2023-01-13 08:57:00,1254
5,2023-01-13 08:57:00,1254
5,2023-01-13 08:59:00,1254
22,2023-01-13 08:59:00,1254
5,2023-01-13 08:59:00,1254
5,2023-01-13 08:59:00,1655
5,2023-01-13 09:01:00,1254
22,2023-01-13 09:12:00,293
22,2023-01-13 09:31:00,2260
22,2023-01-13 09:32:00,2260
22,2023-01-13 09:32:00,2260
22,2023-01-13 09:32:00,2260
22,2023-01-13 09:32:00,2260
5,2023-01-13 09:33:00,2260
5,2023-01-13 09:34:00,2260
22,2023-01-13 09:35:00,2221
22,2023-01-13 09:36:00,2221
5,2023-01-13 09:36:00,2221
5,2023-01-13 09:39:00,2221
5,2023-01-13 09:39:00,2260
5,2023-01-13 09:40:00,2221
5,2023-01-13 09:40:00,2260
22,2023-01-13 09:41:00,1275
5,2023-01-13 09:42:00,2221
22,2023-01-13 09:44:00,2221
37,2023-01-13 09:48:00,701
5,2023-01-13 09:49:00,2221
5,2023-01-13 09:49:00,2221
5,2023-01-13 09:50:00,2221
5,2023-01-13 10:19:00,2221
22,2023-01-13 10:21:00,1255
22,2023-01-13 10:21:00,1255
5,2023-01-13 10:33:00,1655
5,2023-01-13 10:34:00,1655
22,2023-01-13 11:46:00,1743
22,2023-01-13 11:47:00,1743
22,2023-01-13 11:47:00,1743
22,2023-01-13 11:47:00,1743
5,2023-01-13 11:47:00,1743
32,2023-01-13 11:54:00,1679
22,2023-01-13 13:11:00,917
22,2023-01-13 13:13:00,917
22,2023-01-13 13:13:00,917
37,2023-01-13 13:38:00,615
37,2023-01-13 13:38:00,615
22,2023-01-13 14:06:00,2259
22,2023-01-13 14:07:00,2259
22,2023-01-13 14:08:00,2259
22,2023-01-13 14:08:00,2259
22,2023-01-13 14:11:00,2259
22,2023-01-13 14:11:00,2259
22,2023-01-13 14:12:00,2259
22,2023-01-13 14:44:00,2144
22,2023-01-13 14:45:00,2144
22,2023-01-13 15:34:00,293
32,2023-01-13 17:55:00,793
37,2023-01-13 18:10:00,26
37,2023-01-13 18:34:00,897
37,2023-01-13 19:06:00,497
37,2023-01-13 19:12:00,497
22,2023-01-13 20:56:00,2328
22,2023-01-13 20:57:00,2328
22,2023-01-13 20:58:00,2328
37,2023-01-14 00:54:00,75
37,2023-01-14 03:56:00,1024
22,2023-01-14 07:59:00,1689
5,2023-01-14 08:04:00,1689
5,2023-01-14 08:06:00,1689
22,2023-01-14 08:06:00,1689
5,2023-01-14 08:08:00,1689
5,2023-01-14 08:12:00,1689
22,2023-01-14 08:17:00,1689
5,2023-01-14 08:18:00,1689
22,2023-01-14 08:18:00,1689
22,2023-01-14 08:18:00,1689
5,2023-01-14 08:18:00,1689
22,2023-01-14 08:18:00,1689
22,2023-01-14 08:18:00,1689
5,2023-01-14 08:18:00,1689
37,2023-01-14 11:13:00,2202
22,2023-01-14 13:02:00,782
37,2023-01-14 14:01:00,1039
37,2023-01-14 14:14:00,897
37,2023-01-14 14:15:00,897
22,2023-01-14 14:17:00,1809
22,2023-01-14 14:17:00,1809
5,2023-01-14 14:17:00,1809
22,2023-01-14 14:37:00,1663
22,2023-01-14 14:37:00,1663
22,2023-01-14 14:42:00,1663
22,2023-01-14 14:42:00,1663
5,2023-01-14 14:42:00,1663
22,2023-01-14 14:44:00,1944
22,2023-01-14 14:45:00,1944
22,2023-01-14 14:46:00,1944
5,2023-01-14 15:23:00,838
22,2023-01-14 16:21:00,265
22,2023-01-14 16:22:00,265
22,2023-01-14 17:05:00,2137
22,2023-01-14 17:50:00,1430
22,2023-01-14 18:42:00,1528
22,2023-01-15 08:47:00,1686
32,2023-01-15 08:47:00,1686
32,2023-01-15 08:47:00,1686
22,2023-01-15 09:48:00,2573
22,2023-01-15 09:49:00,2573
22,2023-01-15 10:39:00,120
22,2023-01-15 10:48:00,120
22,2023-01-15 10:49:00,120
22,2023-01-15 10:49:00,120
22,2023-01-15 10:49:00,120
22,2023-01-15 10:49:00,120
22,2023-01-15 10:50:00,120
22,2023-01-15 10:50:00,120
22,2023-01-15 10:50:00,120
22,2023-01-15 10:51:00,120
32,2023-01-15 10:51:00,120
32,2023-01-15 10:51:00,120
22,2023-01-15 10:55:00,1121
5,2023-01-15 13:48:00,589
22,2023-01-15 15:39:00,1126
22,2023-01-15 15:53:00,1959
22,2023-01-15 15:53:00,1959
22,2023-01-15 15:53:00,1959
22,2023-01-15 15:53:00,1959
5,2023-01-15 15:53:00,1959
37,2023-01-15 16:15:00,1806
22,2023-01-15 16:25:00,1806
5,2023-01-15 16:26:00,2035
37,2023-01-15 16:33:00,1806
22,2023-01-15 16:34:00,1806
22,2023-01-15 16:34:00,1806
5,2023-01-15 16:34:00,1806
5,2023-01-15 16:54:00,1806
22,2023-01-15 17:34:00,1106
22,2023-01-15 17:34:00,1106
5,2023-01-15 17:35:00,1106
22,2023-01-15 18:56:00,2697
22,2023-01-15 20:29:00,1
22,2023-01-15 20:34:00,826
22,2023-01-15 20:34:00,826
22,2023-01-15 21:00:00,1271
37,2023-01-16 00:12:00,2081
22,2023-01-16 00:12:00,2436
22,2023-01-16 00:13:00,2436
37,2023-01-16 00:14:00,2081
37,2023-01-16 00:15:00,2081
37,2023-01-16 07:13:00,636
22,2023-01-16 09:34:00,2276
22,2023-01-16 09:44:00,332
22,2023-01-16 10:27:00,2221
22,2023-01-16 10:52:00,1510
22,2023-01-16 10:56:00,1510
22,2023-01-16 11:00:00,2198
22,2023-01-16 11:36:00,1327
22,2023-01-16 13:39:00,805
22,2023-01-16 14:03:00,1000
22,2023-01-16 14:03:00,1000
5,2023-01-16 14:03:00,1000
37,2023-01-16 14:11:00,685
22,2023-01-16 14:36:00,984
22,2023-01-16 15:42:00,592
32,2023-01-16 15:42:00,592
22,2023-01-16 15:43:00,592
22,2023-01-16 15:49:00,937
22,2023-01-16 17:09:00,1114
22,2023-01-16 17:09:00,1114
22,2023-01-16 17:10:00,1114
37,2023-01-16 17:39:00,555
22,2023-01-16 18:01:00,711
22,2023-01-16 18:02:00,711
22,2023-01-16 18:02:00,711
5,2023-01-16 18:02:00,711
22,2023-01-16 18:29:00,379
22,2023-01-16 19:12:00,1086
22,2023-01-16 19:13:00,1086
22,2023-01-16 19:14:00,1086
7,2023-01-16 19:51:00,2589
22,2023-01-16 20:29:00,2221
32,2023-01-16 20:29:00,2221
32,2023-01-16 20:30:00,2221
22,2023-01-16 23:42:00,2697
22,2023-01-16 23:42:00,2697
22,2023-01-16 23:43:00,2697
22,2023-01-16 23:43:00,2697
22,2023-01-17 02:24:00,2235
22,2023-01-17 02:24:00,2235
22,2023-01-17 02:25:00,2235
37,2023-01-17 09:24:00,1112
22,2023-01-17 10:24:00,293
22,2023-01-17 10:27:00,293
22,2023-01-17 10:27:00,293
22,2023-01-17 10:28:00,293
22,2023-01-17 10:28:00,293
22,2023-01-17 10:28:00,293
22,2023-01-17 10:28:00,293
22,2023-01-17 10:53:00,1114
22,2023-01-17 10:53:00,1114
22,2023-01-17 11:02:00,1114
22,2023-01-17 11:05:00,2425
22,2023-01-17 11:06:00,2425
22,2023-01-17 13:58:00,68
22,2023-01-17 13:58:00,68
22,2023-01-17 14:10:00,517
22,2023-01-17 14:10:00,517
5,2023-01-17 14:10:00,517
5,2023-01-17 14:11:00,517
37,2023-01-17 14:29:00,2709
22,2023-01-17 14:30:00,495
22,2023-01-17 14:31:00,495
5,2023-01-17 14:31:00,495
22,2023-01-17 15:14:00,2024
22,2023-01-17 15:15:00,2024
22,2023-01-17 15:15:00,2024
5,2023-01-17 15:16:00,2024
22,2023-01-17 15:17:00,2024
22,2023-01-17 15:17:00,2024
22,2023-01-17 15:18:00,2024
5,2023-01-17 15:24:00,1429
37,2023-01-17 16:16:00,1204
37,2023-01-17 16:16:00,1204
37,2023-01-17 16:17:00,1204
37,2023-01-17 17:17:00,120
37,2023-01-17 17:17:00,120
22,2023-01-17 17:21:00,541
22,2023-01-17 17:24:00,541
22,2023-01-17 18:47:00,1539
32,2023-01-17 18:47:00,1539
32,2023-01-17 18:47:00,1539
32,2023-01-17 18:48:00,1539
32,2023-01-17 18:48:00,1539
32,2023-01-17 18:48:00,1539
32,2023-01-17 18:48:00,1539
22,2023-01-17 19:13:00,2262
22,2023-01-17 19:13:00,2262
5,2023-01-17 19:13:00,2262
22,2023-01-17 19:14:00,2262
22,2023-01-17 19:14:00,2262
22,2023-01-17 19:14:00,515
22,2023-01-17 19:14:00,515
22,2023-01-17 19:14:00,515
22,2023-01-17 20:49:00,266
22,2023-01-17 20:49:00,266
22,2023-01-17 20:49:00,266
5,2023-01-17 20:49:00,266
5,2023-01-17 21:03:00,266
22,2023-01-17 21:04:00,266
22,2023-01-17 21:14:00,266
22,2023-01-17 21:18:00,266
32,2023-01-17 21:19:00,266
22,2023-01-17 21:47:00,266
22,2023-01-17 21:47:00,266
37,2023-01-18 00:08:00,2659
37,2023-01-18 00:24:00,2475
37,2023-01-18 00:54:00,1494
22,2023-01-18 07:50:00,157
22,2023-01-18 07:50:00,157
32,2023-01-18 08:27:00,1672
22,2023-01-18 08:27:00,1672
5,2023-01-18 09:33:00,1672
5,2023-01-18 09:39:00,1672
5,2023-01-18 09:41:00,1672
5,2023-01-18 09:41:00,1672
22,2023-01-18 09:42:00,1672
5,2023-01-18 09:42:00,1672
5,2023-01-18 09:44:00,1672
5,2023-01-18 09:46:00,1672
22,2023-01-18 09:46:00,1672
22,2023-01-18 09:46:00,1672
5,2023-01-18 09:48:00,1672
5,2023-01-18 09:49:00,1672
5,2023-01-18 09:49:00,1672
22,2023-01-18 13:02:00,2732
22,2023-01-18 13:02:00,2732
5,2023-01-18 13:03:00,2732
5,2023-01-18 13:08:00,2732
22,2023-01-18 13:08:00,539
22,2023-01-18 13:08:00,539
22,2023-01-18 13:09:00,539
22,2023-01-18 13:09:00,539
22,2023-01-18 13:23:00,293
22,2023-01-18 13:24:00,293
22,2023-01-18 13:25:00,293
22,2023-01-18 13:39:00,293
22,2023-01-18 13:43:00,651
22,2023-01-18 13:45:00,651
22,2023-01-18 13:46:00,651
37,2023-01-18 13:52:00,595
22,2023-01-18 13:57:00,293
37,2023-01-18 14:47:00,3
37,2023-01-18 14:48:00,3
37,2023-01-18 14:48:00,3
37,2023-01-18 14:48:00,3
22,2023-01-18 15:01:00,237
22,2023-01-18 15:07:00,293
22,2023-01-18 15:07:00,293
22,2023-01-18 15:08:00,293
22,2023-01-18 15:14:00,293
22,2023-01-18 15:15:00,293
22,2023-01-18 15:20:00,293
22,2023-01-18 15:22:00,293
22,2023-01-18 15:25:00,293
22,2023-01-18 15:26:00,293
22,2023-01-18 15:49:00,374
22,2023-01-18 15:49:00,374
22,2023-01-18 15:50:00,374
22,2023-01-18 15:51:00,374
22,2023-01-18 17:14:00,2272
22,2023-01-18 20:01:00,1111
5,2023-01-18 20:02:00,1111
22,2023-01-18 20:03:00,1111
22,2023-01-18 20:04:00,1111
22,2023-01-18 20:12:00,1111
22,2023-01-18 20:12:00,1111
22,2023-01-18 20:13:00,1111
22,2023-01-18 20:13:00,1111
22,2023-01-18 20:13:00,1111
32,2023-01-18 21:01:00,759
37,2023-01-18 22:50:00,2154
37,2023-01-18 23:03:00,1860
37,2023-01-18 23:04:00,1860
37,2023-01-18 23:05:00,1860
22,2023-01-18 23:48:00,1973
22,2023-01-18 23:48:00,1973
5,2023-01-18 23:48:00,1973
22,2023-01-18 23:49:00,1973
22,2023-01-18 23:49:00,1973
37,2023-01-19 00:16:00,1230
5,2023-01-19 00:18:00,1671
22,2023-01-19 00:38:00,634
37,2023-01-19 10:12:00,1860
37,2023-01-19 10:12:00,1860
37,2023-01-19 10:13:00,1860
37,2023-01-19 10:13:00,1860
22,2023-01-19 11:09:00,1063
32,2023-01-19 11:10:00,1063
5,2023-01-19 11:10:00,1063
32,2023-01-19 11:10:00,1063
32,2023-01-19 11:10:00,1063
22,2023-01-19 14:37:00,1227
5,2023-01-19 14:40:00,2423
5,2023-01-19 14:41:00,2423
5,2023-01-19 14:41:00,2423
22,2023-01-19 15:07:00,538
22,2023-01-19 15:08:00,538
22,2023-01-19 16:24:00,846
22,2023-01-19 17:16:00,267
22,2023-01-19 17:16:00,267
5,2023-01-19 17:18:00,267
22,2023-01-19 17:19:00,2579
22,2023-01-19 18:25:00,2267
37,2023-01-19 18:56:00,2488
37,2023-01-19 18:57:00,2488
37,2023-01-19 20:44:00,2707
32,2023-01-19 20:47:00,1679
32,2023-01-19 20:47:00,1679
32,2023-01-19 20:47:00,1679
22,2023-01-19 20:59:00,2292
22,2023-01-19 20:59:00,2292
32,2023-01-19 21:37:00,1679
22,2023-01-19 21:56:00,435
22,2023-01-19 21:56:00,435
22,2023-01-20 00:45:00,1100
22,2023-01-20 11:07:00,158
22,2023-01-20 11:08:00,158
22,2023-01-20 11:09:00,158
22,2023-01-20 11:10:00,158
22,2023-01-20 11:10:00,158
22,2023-01-20 11:10:00,158
5,2023-01-20 11:10:00,158
22,2023-01-20 11:11:00,158
22,2023-01-20 11:11:00,158
22,2023-01-20 11:11:00,158
22,2023-01-20 11:11:00,158
37,2023-01-20 11:18:00,822
22,2023-01-20 11:21:00,2677
22,2023-01-20 11:45:00,197
22,2023-01-20 11:46:00,197
22,2023-01-20 11:46:00,197
22,2023-01-20 11:46:00,197
22,2023-01-20 11:47:00,197
5,2023-01-20 11:47:00,197
22,2023-01-20 11:49:00,197
5,2023-01-20 11:58:00,1655
5,2023-01-20 11:58:00,1655
32,2023-01-20 11:59:00,1679
22,2023-01-20 13:09:00,63
22,2023-01-20 13:10:00,63
22,2023-01-20 13:24:00,2531
22,2023-01-20 13:24:00,2531
5,2023-01-20 13:24:00,2531
37,2023-01-20 13:53:00,2588
22,2023-01-20 14:00:00,706
22,2023-01-20 14:02:00,1568
22,2023-01-20 15:50:00,1849
22,2023-01-20 15:50:00,1849
22,2023-01-20 16:29:00,100
22,2023-01-20 16:29:00,100
22,2023-01-20 16:29:00,100
5,2023-01-20 16:29:00,100
22,2023-01-20 16:33:00,1927
5,2023-01-20 16:36:00,267
37,2023-01-20 17:38:00,1512
37,2023-01-20 17:39:00,1512
22,2023-01-20 18:50:00,82
22,2023-01-20 18:52:00,82
22,2023-01-20 18:52:00,82
22,2023-01-20 18:52:00,82
22,2023-01-20 18:52:00,82
22,2023-01-20 18:53:00,82
5,2023-01-20 18:53:00,82
22,2023-01-20 19:55:00,431
32,2023-01-20 19:56:00,2711
22,2023-01-20 20:53:00,1060
22,2023-01-20 20:53:00,1060
5,2023-01-20 20:53:00,1060
5,2023-01-21 09:41:00,2648
22,2023-01-21 11:45:00,50
22,2023-01-21 11:46:00,50
22,2023-01-21 11:53:00,1623
32,2023-01-21 11:53:00,1623
37,2023-01-21 13:13:00,2370
22,2023-01-21 13:18:00,1313
37,2023-01-21 13:26:00,2370
37,2023-01-21 13:26:00,2370
37,2023-01-21 13:26:00,2370
5,2023-01-21 13:59:00,294
37,2023-01-21 14:26:00,6
22,2023-01-21 14:27:00,1690
37,2023-01-21 16:05:00,1420
22,2023-01-21 17:47:00,268
